1.000000e+000	7.314884e-269
3.000000e+000	1.465948e-176
4.000000e+000	1.958729e-076
5.000000e+000	2.446557e-037
6.000000e+000	4.054987e-019
7.000000e+000	2.099741e-009
8.000000e+000	3.810991e-003
9.000000e+000	1.321506e+000
1.000000e+001	1.338694e+003
1.100000e+001	9.656333e+003
1.200000e+001	6.626014e+004
1.300000e+001	2.700943e+005
1.400000e+001	8.969030e+005
1.500000e+001	2.181431e+006
1.600000e+001	4.265601e+006
1.700000e+001	7.094562e+006
1.800000e+001	1.047695e+007
1.900000e+001	1.421812e+007
2.000000e+001	1.806241e+007
2.100000e+001	2.178921e+007
2.200000e+001	2.525428e+007
2.300000e+001	2.835709e+007
2.400000e+001	3.109985e+007
2.500000e+001	3.342848e+007
2.600000e+001	3.535584e+007
2.700000e+001	3.690988e+007
2.800000e+001	3.809376e+007
2.900000e+001	3.897043e+007
3.000000e+001	3.958557e+007
3.100000e+001	3.998368e+007
3.200000e+001	4.019067e+007
3.300000e+001	4.023116e+007
3.400000e+001	4.012979e+007
3.500000e+001	3.991278e+007
3.600000e+001	3.963660e+007
3.700000e+001	3.930203e+007
3.800000e+001	3.891617e+007
3.900000e+001	3.847495e+007
4.000000e+001	3.799370e+007
4.100000e+001	3.748090e+007
4.200000e+001	3.694377e+007
4.300000e+001	3.638803e+007
4.400000e+001	3.581899e+007
4.500000e+001	3.524124e+007
4.600000e+001	3.465861e+007
4.700000e+001	3.407328e+007
4.800000e+001	3.348778e+007
4.900000e+001	3.290482e+007
5.000000e+001	3.232711e+007
5.100000e+001	3.175618e+007
5.200000e+001	3.119316e+007
5.300000e+001	3.063877e+007
5.400000e+001	3.009347e+007
5.500000e+001	2.954837e+007
5.600000e+001	2.901117e+007
5.700000e+001	2.848450e+007
5.800000e+001	6.922645e+007
5.900000e+001	9.937151e+007
6.000000e+001	2.700200e+007
6.100000e+001	2.655122e+007
6.200000e+001	2.611031e+007
6.300000e+001	2.567923e+007
6.400000e+001	2.525787e+007
6.500000e+001	2.484613e+007
6.600000e+001	2.444387e+007
6.700000e+001	4.725058e+007
6.800000e+001	2.405473e+007
6.900000e+001	2.870002e+007
7.000000e+001	2.418399e+007
7.100000e+001	2.256868e+007
7.200000e+001	2.221949e+007
7.300000e+001	2.187846e+007
7.400000e+001	2.154540e+007
7.500000e+001	2.122011e+007
7.600000e+001	2.090230e+007
7.700000e+001	2.059120e+007
7.800000e+001	2.028654e+007
7.900000e+001	1.998867e+007
8.000000e+001	1.969765e+007
8.100000e+001	1.941329e+007
8.200000e+001	1.913542e+007
8.300000e+001	1.886381e+007
8.400000e+001	1.859827e+007
8.500000e+001	1.833858e+007
8.600000e+001	1.808455e+007
8.700000e+001	1.783599e+007
8.800000e+001	1.759272e+007
8.900000e+001	1.735454e+007
9.000000e+001	1.712846e+007
9.100000e+001	1.691300e+007
9.200000e+001	1.670422e+007
9.300000e+001	1.649960e+007
9.400000e+001	1.629899e+007
9.500000e+001	1.610226e+007
9.600000e+001	1.590927e+007
9.700000e+001	1.571990e+007
9.800000e+001	1.553403e+007
9.900000e+001	1.535154e+007
1.000000e+002	1.517232e+007
1.010000e+002	1.499626e+007
1.020000e+002	1.482326e+007
1.030000e+002	1.465321e+007
1.040000e+002	1.448603e+007
1.050000e+002	1.432161e+007
1.060000e+002	1.415986e+007
1.070000e+002	1.400071e+007
1.080000e+002	1.384406e+007
1.090000e+002	1.369556e+007
1.100000e+002	1.355313e+007
1.110000e+002	1.341286e+007
1.120000e+002	1.327473e+007
1.130000e+002	1.313869e+007
1.140000e+002	1.300471e+007
1.150000e+002	1.287275e+007
1.160000e+002	1.274279e+007
1.170000e+002	1.261479e+007
1.180000e+002	1.248872e+007
1.190000e+002	1.236454e+007
1.200000e+002	1.224224e+007
1.210000e+002	1.212177e+007
1.220000e+002	1.200312e+007
1.230000e+002	1.188625e+007
1.240000e+002	1.177113e+007
1.250000e+002	1.165775e+007
1.260000e+002	1.154606e+007
1.270000e+002	1.143605e+007
1.280000e+002	1.132769e+007
1.290000e+002	1.122153e+007
1.300000e+002	1.111833e+007
1.310000e+002	1.101645e+007
1.320000e+002	1.091587e+007
1.330000e+002	1.081659e+007
1.340000e+002	1.071859e+007
1.350000e+002	1.062927e+007
